id,brand_id,brand_name,product_name,categories,discount,discount_rate,list_price,price,rating_average,review_count,stock_item_qty,stock_item_max_sale_qty,short_url
163716172,5402543,SOMIANTON,"Áo Sơ Mi Nam Xanh Tím Than Ngắn Tay Công Sở Trung Niên Anton Kẻ Caro Thoáng Mát, Thấm Hút Mồ Hôi - NT201",Áo sơ mi nam tay ngắn họa tiết,130000,31,425000,295000,5.0,2,1000,1000,https://tiki.vn/product-p163716172.html?spid=163716174
262072837,111461,OEM,"Áo Khoác nam, áo khoác 2 lớp gió nam dày dặn siêu xịn mịn chất liệu Micro Polyester, không thấm nước, không phai màu N6",Root,0,0,275000,275000,3.0,1,1000,1000,https://tiki.vn/product-p262072837.html?spid=262072841
67488235,111461,OEM,"Quần dài thể thao nam, jogger 3 sọc ống bo có khóa túi size đại hơn 80kg",Thời Trang,0,0,55500,55500,4.1,103,1000,1000,https://tiki.vn/product-p67488235.html?spid=70806685
72691958,111461,OEM, Áo thun tay lỡ cotton Gấu Rỗng  (áo thun tay lỡ unisex nam nữ đều mặc được0,Root,0,0,38000,38000,4.1,136,1000,1000,https://tiki.vn/product-p72691958.html?spid=140509576
33754891,111461,OEM,Áo len nam dài tay cổ tim phong cách Hàn Quốc,Thời Trang,0,0,322000,322000,4.3,33,1000,1000,https://tiki.vn/product-p33754891.html?spid=33754901
30684378,418935,KHATOCO ,Áo Sơ Mi Nam Tay Dài Form Slim Khatoco A1MD468S1-CNMK019-2011-D,Root,0,0,468000,468000,5.0,4,1000,1000,https://tiki.vn/product-p30684378.html?spid=30684380
194130690,111461,OEM,"Áo khoác nam trung niên, áo len cardigan nam cho ông cho bố",Root,0,0,239000,239000,5.0,1,1000,1000,https://tiki.vn/product-p194130690.html?spid=194130696
261979385,494763,Fasvin,Bộ quần áo thể thao nam FASVIN AB23570.HN chất vải mềm nhẹ co giãn thoải mái,Đồ mặc nhà nam - Bộ ngắn,39000,8,468000,429000,5.0,2,1000,1000,https://tiki.vn/product-p261979385.html?spid=261979387
84826648,111461,OEM,Quần Sịp Lưới Nam Mỏng Mát Sexy K165,Root,0,0,69000,69000,4.5,64,1000,1000,https://tiki.vn/product-p84826648.html?spid=84828908
184915041,448813,CATRIO,ÁO BA LỖ NAM là áo may ô nam từ 40_83kg vải 100% cotton thiết kế 3 lỗ thoáng mát lót trong áo sơ mi,Áo thun nam ba lỗ,0,0,59000,59000,4.5,2,1000,1000,https://tiki.vn/product-p184915041.html?spid=184915049
99487988,111461,OEM,ÁO KHOÁC JEAN NAM SIÊU HOT VẢI SIÊU DÀY PHUONGNAMSHOP20 MKTB16,Root,0,0,175000,175000,4.0,6,1000,1000,https://tiki.vn/product-p99487988.html?spid=142264807
129298648,111461,OEM,áo khoác nam trung niên ẢNH THẬT 2 lớp không nhăn không nhàu siêu nhẹ,Áo nam trung niên,0,0,339000,339000,5.0,4,1000,1000,https://tiki.vn/product-p129298648.html?spid=129298673
180576872,111461,OEM,Quần Tây Nam- Quần Âu Nam Dài Công sở kiểu dáng Hàn Quốc Cao Cấp,Quần tây nam,0,0,140000,140000,4.5,5,1000,1000,https://tiki.vn/product-p180576872.html?spid=215730602
163877732,5402543,SOMIANTON,Áo Sơ Mi Nam Công Sở Trung Niên Anton Vải Sợi Tre Ngắn Tay màu xám Thấm Hút Mồ Hôi - XNT202,Áo sơ mi nam tay ngắn họa tiết,130000,31,425000,295000,4.3,3,1000,1000,https://tiki.vn/product-p163877732.html?spid=163877734
198932414,112923,GIORDANO,Áo Sơ Mi Nam Linen Ngắn Tay Giordano 01042208,Áo sơ mi nam tay ngắn trơn,622000,66,940000,318000,0.0,0,1000,1000,https://tiki.vn/product-p198932414.html?spid=198932430
125784347,111461,OEM,Quần bơi lững nam 881(30-100kg),Root,0,0,60000,60000,5.0,10,1000,1000,https://tiki.vn/product-p125784347.html?spid=125784395
252879374,300463,MLB,MLB - Áo thun unisex cổ tròn tay ngắn Classic Monogram Front Pattern 3ATSM1133-50BKS,Áo thun nam ngắn tay không cổ,0,0,2090000,2090000,0.0,0,1000,1000,https://tiki.vn/product-p252879374.html?spid=252879378
195503867,618559,Nexx & Dee,"Áo thun POLO nam trung niên cá sấu sọc ngang có túi gài bút lịch lãm cao cấp, PL18",Áo thun nam ngắn tay có cổ,0,0,155000,155000,0.0,0,1000,1000,https://tiki.vn/product-p195503867.html?spid=195503883
183718179,111461,OEM,"Áo sơ Mi, Áo sơ Mi Nam cổ Vest, dài tay, mới lạ và sang trọng. Chất liệu Cotton cao cấp, nhẹ, mát mẻ, thấm mồ hôi, không nhăn, không nhàu,mã N34",Áo sơ mi nam tay dài trơn,0,0,199000,199000,4.0,2,1000,1000,https://tiki.vn/product-p183718179.html?spid=183718181
163877262,5402543,SOMIANTON,Áo Sơ Mi Nam Công Sở Trung Niên Dài Tay Thương Hiệu Anton Xanh Tím Than Họa Tiết Kẻ Caro Chìm – YAT201,Áo sơ mi nam tay dài họa tiết,100000,24,425000,325000,5.0,1,1000,1000,https://tiki.vn/product-p163877262.html?spid=163877264
258284913,261801,Leman,Quần lót nam Boxer LEMAN BX01 vải Bamboo cao cấp,Quần lót nam,9000,10,89000,80000,5.0,1,1000,1000,https://tiki.vn/product-p258284913.html?spid=258284915
202491837,111461,OEM,Áo khoác len trung niên nam cho người già,Root,0,0,249000,249000,0.0,0,1000,1000,https://tiki.vn/product-p202491837.html?spid=202491839
201115359,111461,OEM,"Quần short nam kaki, quần đùi nam chất dày dặn co dãn cực tốt, trẻ trung phong cách Hàn Quốc SH01 - PROMAN",Root,0,0,89000,89000,0.0,0,1000,1000,https://tiki.vn/product-p201115359.html?spid=201115362
197933907,111461,OEM,"Quần dài kaki nam, Quần chiến thuật lính S.archon cao cấp ARM-1121",Quần kaki nam dài,0,0,550000,550000,5.0,1,1000,1000,https://tiki.vn/product-p197933907.html?spid=197933935
201359185,111461,OEM,Miếng độn quần lót nam - độn trước sexy,Quần lót nam,0,0,25000,25000,5.0,7,1000,1000,https://tiki.vn/product-p201359185.html?spid=201359187
131238555,111461,OEM,ÁO KHOÁC NỈ HOODIE NAM NỮ,Root,0,0,95000,95000,0.0,0,1000,1000,https://tiki.vn/product-p131238555.html?spid=270143683
249256295,111461,OEM,Bộ thể thao nam mùa hè Đồ Bộ nam mùa hè cộc tay cổ tròn chất thun mát,Root,0,0,73000,73000,0.0,0,1000,1000,https://tiki.vn/product-p249256295.html?spid=249256322
20991311,150201,Việt Tiến,Áo sơ mi trơn tay ngắn,Thời Trang,0,0,300000,300000,4.0,12,1000,1000,https://tiki.vn/product-p20991311.html?spid=20991359
199104746,5402543,SOMIANTON,Áo Sơ Mi Nam Công Sở Trung Niên Anton Somianton Màu Xanh Lục Kẻ Sọc Trắng Ngắn Tay Sợi Bamboo- XNC141,Áo sơ mi nam tay ngắn họa tiết,60000,18,325000,265000,5.0,2,1000,1000,https://tiki.vn/product-p199104746.html?spid=199104748
124748904,150201,Việt Tiến,quần tây đen việt tiến,Quần tây nam,0,0,690000,690000,5.0,5,1000,1000,https://tiki.vn/product-p124748904.html?spid=124748906
20525612,418935,KHATOCO ,Áo Sơ Mi Nam Tay Dài Khatoco A1MD568S1-CNIN066-2009-D - Xám,Root,0,0,568000,568000,5.0,2,1000,1000,https://tiki.vn/product-p20525612.html?spid=20525615
36516931,718933,ARADO FASHION,"Quần short nam thể thao thun lạnh cao cấp thoải mái, năng động, trẻ trung – FORMEN SHOP – FMPS095",Thời Trang,64000,34,190000,126000,4.3,27,1000,1000,https://tiki.vn/product-p36516931.html?spid=36516933
72970690,718933,ARADO FASHION,"Áo Polo nam cổ bẻ ngắn tay, chất liệu cao cấp, thoáng mát, bền màu, thiết kế trẻ trung – FORMEN SHOP – FMPS143",Thời trang nam,70000,35,199000,129000,4.5,40,1000,1000,https://tiki.vn/product-p72970690.html?spid=72970692
183682463,448813,CATRIO,"ÁO LÓT NGẮN TAY CATRIO là áo phông trắng, áo thun ngắn tay cho bố, ông, người trung tuổi, vải 100̀% cotton mặc lót bên trong áo sơ mi, mặc ở nhà, đi ngủ",Áo thun nam ngắn tay không cổ,0,0,65000,65000,5.0,3,1000,1000,https://tiki.vn/product-p183682463.html?spid=183682465
184073425,111461,OEM,"Áo Gile nam, Áo Gile Nam cách điệu Gấu áo Tam giác, phối nơ sau. Kiểu dáng tối giản , lịch sự. mã T7",Bộ vest nam,0,0,269000,269000,4.0,1,1000,1000,https://tiki.vn/product-p184073425.html?spid=184073427
134380574,111461,OEM,Áo thun nam kiểu dáng Hàn quốc - phong cách lịch lãm (D2),Root,0,0,148000,148000,4.8,49,1000,1000,https://tiki.vn/product-p134380574.html?spid=134380601
198115338,111461,OEM,"Quần lính, quần dài nam, quần kaki nam, Quần chiến thuật lính S.archon cao cấp ARM-1056",Quần kaki nam dài,0,0,600000,600000,0.0,0,1000,1000,https://tiki.vn/product-p198115338.html?spid=198115340
77052124,111461,OEM,áo khoác nam cao cấp hàng hiệu - Áo khoác nam có mũ dày ấm lót bông trần siêu nhẹ bó thân,Áo khoác phao nam,0,0,520000,520000,3.3,3,1000,1000,https://tiki.vn/product-p77052124.html?spid=142115065
23014297,111461,OEM,"Áo Sơ mi Nam Dài Tay Công Sở, Chất Liệu Chống Nhăn Cao Cấp",Thời Trang,0,0,97000,97000,4.7,3,1000,1000,https://tiki.vn/product-p23014297.html?spid=74905519
102699973,246545,dokafashion,Combo 3 Quần Short Nam Cao Cấp DokaFashion Vải Thun Co Giãn 4 Chiều EZQT03,Quần thun nam ngắn,120200,42,289000,168800,3.3,3,1000,1000,https://tiki.vn/product-p102699973.html?spid=102699975
263826855,111461,OEM,Bộ quần áo ông già Noel người lớn bằng nhung Cao cấp - Đủ size,Root,0,0,285000,285000,0.0,0,1000,1000,https://tiki.vn/product-p263826855.html?spid=263826857
263442270,111461,OEM,ÁO SƠ MI NAM TAY DÀI PHỐI HỌA TIẾT CỰC ĐẸP THỜI TRANG PHONG CÁCH,Root,0,0,95000,95000,0.0,0,1000,1000,https://tiki.vn/product-p263442270.html?spid=263442273
41267696,111461,OEM,QUẦN JOGGER NAM KAKI TÚI HỘP,Thời Trang,0,0,165000,165000,3.3,4,1000,1000,https://tiki.vn/product-p41267696.html?spid=43951014
67858142,618559,Nexx & Dee,"Áo thun cá sấu nam, áo thun polo nam có cổ bẻ sọc ngang ND03",Thời Trang,0,0,149000,149000,4.5,14,1000,1000,https://tiki.vn/product-p67858142.html?spid=67858144
76705826,111461,OEM,Áo sơ mi dài tay trung niên hàng loại 1 cao cấp vải mịn siêu mát sơ mi nam trung niên somi trắng,Áo sơ mi nam tay dài trơn,0,0,112000,112000,4.0,4,1000,1000,https://tiki.vn/product-p76705826.html?spid=117975101
164307769,273717,GOKING,"MAKE THE GRADE, mã G89. Áo thun nam nữ in chữ siêu đẹp, form unisex. Áo phông GOKING hàng hiệu, công nghệ in Nhật Bản sắc nét. Quà tặng cao cấp cho gia đình, cặp đôi, doanh nghiệp.",Áo thun nam ngắn tay không cổ,0,0,69000,69000,4.8,8,1000,1000,https://tiki.vn/product-p164307769.html?spid=252755726
85087452,111461,OEM,Áo sơ mi nam ngắn tay vải chống nhăn,Áo sơ mi nam tay ngắn trơn,0,0,108000,108000,4.6,18,1000,1000,https://tiki.vn/product-p85087452.html?spid=85087580
74508015,111461,OEM,áo thun tay dài form rộng unisex - sweater sọc nhí 2 ống tay,Áo thun nam dài tay,51000,46,110000,59000,5.0,3,1000,1000,https://tiki.vn/product-p74508015.html?spid=74508019
90598742,111461,OEM,"Đồ bộ PIJAMA Nam dài tay họa tiết sọc Caro, chất Cotton 100%, hàng cao cấp style Hàn Quốc thời thượng",Root,0,0,504000,504000,4.7,13,1000,1000,https://tiki.vn/product-p90598742.html?spid=90598925
131032419,111461,OEM,ÁO CÔNG NHÂN,Áo sơ mi nam tay dài trơn,0,0,77000,77000,3.3,3,1000,1000,https://tiki.vn/product-p131032419.html?spid=131032424
272079971,111461,OEM,Áo sơ mi nam cổ Tàu phong cách trẻ trung sang trọng lịch lãm dáng ôm body mã N20,Áo sơ mi nam cổ tàu,0,0,199000,199000,0.0,0,1000,1000,https://tiki.vn/product-p272079971.html?spid=272079973
